count	verbatim_kingdom	verbatim_phylum	verbatim_class	verbatim_order	verbatim_family	verbatim_genus	verbatim_species	verbatim_infra	verbatim_rank	verbatim_verbatimRank	verbatim_scientificName	verbatim_generic	verbatim_author	current_kingdom	current_phylum	current_class	current_order	current_family	current_genus	current_subGenus	current_species	current_scientificName	current_acceptedScientificName	current_kingdomKey	current_phylumKey	current_classKey	current_orderKey	current_familyKey	current_genusKey	current_subGenusKey	current_speciesKey	current_taxonKey	current_acceptedTaxonKey	proposed_kingdom	proposed_phylum	proposed_class	proposed_order	proposed_family	proposed_genus	proposed_subGenus	proposed_species	proposed_scientificName	proposed_acceptedScientificName	proposed_kingdomKey	proposed_phylumKey	proposed_classKey	proposed_orderKey	proposed_familyKey	proposed_genusKey	proposed_subGenusKey	proposed_speciesKey	proposed_taxonKey	proposed_acceptedTaxonKey
9337	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Sonchus	asper	null	Species	null	Sonchus asper	null	(L.) Hill	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Sonchus	null	Sonchus asper	Sonchus asper Hill	Sonchus asper Hill	6	7707728	220	414	3065	3105646	null	3105782	3105782	3105782	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Sonchus	null	Sonchus asper	Sonchus asper (L.) Hill	Sonchus asper (L.) Hill	6	7707728	220	414	3065	3105646	null	3105782	3105782	3105782
1285	Animalia	Arthropoda	Malacostraca	Amphipoda	Cheirocratidae	Cheirocratus	null	null	genus	null	Cheirocratus	null	null	Animalia	Arthropoda	Malacostraca	Amphipoda	Gammaridae	Cheirocratus	null	null	Cheirocratus Norman, 1867	Cheirocratus Norman, 1867	1	54	229	1231	4434	2219895	null	null	2219895	2219895	Animalia	Arthropoda	Malacostraca	Amphipoda	Cheirocratidae	Cheirocratus	null	null	Cheirocratus Norman, 1867	Cheirocratus Norman, 1867	1	54	229	1231	4642622	2219895	null	null	2219895	2219895
4002	Animalia	Chordata	Aves	Anseriformes	Anatidae	Melanitta	null	null	species	null	Melanitta fusca	null	null	Animalia	Chordata	Aves	Anseriformes	Anatidae	Melanitta	null	Melanitta fusca	Melanitta fusca Linnaeus, 1758	Melanitta fusca Linnaeus, 1758	1	44	212	1108	2986	2498237	null	2498238	2498238	2498238	Animalia	Chordata	Aves	Anseriformes	Anatidae	Melanitta	null	Melanitta fusca	Melanitta fusca (Linnaeus, 1758)	Melanitta fusca (Linnaeus, 1758)	1	44	212	1108	2986	2498237	null	2498238	2498238	2498238
1067	null	null	null	null	null	null	null	null	null	null	Fallopia japonica	null	null	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Reynoutria	null	Reynoutria japonica	Fallopia japonica (Houtt.) Ronse Decraene	Reynoutria japonica Houtt.	6	7707728	220	422	2416	8420120	null	2889173	5334357	2889173	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Reynoutria	null	Reynoutria japonica	Fallopia japonica (Houtt.) Ronse Decraene	Reynoutria japonica Houtt.	6	7707728	220	422	2416	7291902	null	2889173	5334357	2889173
15631	null	null	null	null	null	null	null	null	null	null	Matricaria chamomilla L., 1753	null	null	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Matricaria	null	Matricaria chamomilla	Matricaria chamomilla L.	Matricaria chamomilla L.	6	7707728	220	414	3065	7639949	null	8370958	8370958	8370958	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Matricaria	null	Matricaria chamomilla	Matricaria chamomilla L.	Matricaria chamomilla L.	6	7707728	220	414	3065	3103757	null	8370958	8370958	8370958
3838	Plantae	null	null	null	null	null	null	null	subspecies	null	Elytrigia repens subsp. repens	null	null	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Elymus	null	Elymus repens	Elytrigia repens subsp. repens	Elytrigia repens subsp. repens	6	7707728	196	1369	3073	5290243	null	5290299	9708984	7164806	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Elymus	null	Elymus repens	Elytrigia repens subsp. repens	Elytrigia repens subsp. repens	6	7707728	196	1369	3073	10628802	null	5290299	7164806	7164806
1830	Plantae	Tracheophyta	Polypodiopsida	Equisetales	Equisetaceae	Equisetum	null	null	species	null	Equisetum arvense	null	null	Plantae	Tracheophyta	Equisetopsida	Equisetales	Equisetaceae	Equisetum	null	Equisetum arvense	Equisetum arvense L.	Equisetum arvense L.	6	7707728	246	954	3105	2687913	null	7924597	7924597	7924597	Plantae	Tracheophyta	Polypodiopsida	Equisetales	Equisetaceae	Equisetum	null	Equisetum arvense	Equisetum arvense L.	Equisetum arvense L.	6	7707728	7228684	954	3105	2687913	null	7924597	7924597	7924597
207590	Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	null	null	subspecies	null	Turdus merula merula	null	null	Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Turdus	null	Turdus merula	Turdus merula merula	Turdus merula merula	1	44	212	729	9322	2490714	null	2490719	6171845	6171845	Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	null	Turdus merula	Turdus merula merula	Turdus merula merula	1	44	212	729	5290	2490714	null	2490719	6171845	6171845
27140	Animalia	Chordata	Aves	Psittaciformes	Cacatuidae	Cacatua	tenuirostris	null	null	null	Cacatua tenuirostris	null	null	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Cacatua	null	Cacatua tenuirostris	Cacatua tenuirostris Kuhl, 1820	Cacatua tenuirostris Kuhl, 1820	1	44	212	1445	9340	2479869	null	2479899	2479899	2479899	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Cacatua	null	Cacatua tenuirostris	Cacatua tenuirostris (Kuhl, 1820)	Cacatua tenuirostris (Kuhl, 1820)	1	44	212	1445	9340	2479869	null	2479899	2479899	2479899
22357	Plantae	null	null	null	null	null	null	null	species	null	Achillea ptarmica	null	null	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Achillea	null	Achillea ptarmica	Achillea ptarmica Richards.	Achillea ptarmica Richards.	6	7707728	220	414	3065	3119995	null	7354051	7354051	7354051	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Achillea	null	Achillea ptarmica	Achillea ptarmica L.	Achillea ptarmica L.	6	7707728	220	414	3065	3119995	null	3120333	3120333	3120333
2084	Plantae	Tracheophyta	Magnoliopsida	Malvales	Cistaceae	Helianthemum	nummularium	null	null	null	Helianthemum nummularium (L.) Mill.	null	(L.) Mill.	Plantae	Tracheophyta	Magnoliopsida	Malvales	Cistaceae	Helianthemum	null	Helianthemum salicifolium	Helianthemum nummularium Mill.	Helianthemum salicifolium Mill.	6	7707728	220	941	6635	2874068	null	2874095	8890062	2874095	Plantae	Tracheophyta	Magnoliopsida	Malvales	Cistaceae	Helianthemum	null	Helianthemum nummularium	Helianthemum nummularium Mill.	Helianthemum nummularium Mill.	6	7707728	220	941	6635	2874068	null	8890062	8890062	8890062
1562	null	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dokdonella	null	null	genus	null	Dokdonella	null	null	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Dokdonella	null	null	Dokdonella Yoon & al., 2006	Dokdonella Yoon & al., 2006	3	111	362	820	5611	3222287	null	null	3222287	3222287	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Dokdonella	null	null	Dokdonella Yoon et al., 2006	Dokdonella Yoon et al., 2006	3	111	362	820	5611	3222287	null	null	3222287	3222287
14637	Animalia	Chordata	Aves	Columbiformes	Columbidae	Phaps	null	null	species	null	Phaps (Phaps) elegans	null	null	Animalia	Chordata	Aves	Columbiformes	Columbidae	Phaps	null	Phaps elegans	Phaps elegans Temminck, 1809	Phaps elegans Temminck, 1809	1	44	212	1446	5233	2495194	null	2495197	2495197	2495197	Animalia	Chordata	Aves	Columbiformes	Columbidae	Phaps	null	Phaps elegans	Phaps elegans (Temminck, 1809)	Phaps elegans (Temminck, 1809)	1	44	212	1446	5233	2495194	null	2495197	2495197	2495197
15399	Metazoa	Craniata	Aves	Passeriformes	Turdidae	Turdus	merula	null	Species	null	Turdus merula Linnaeus, 1758	null	null	Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Turdus	null	Turdus merula	Turdus merula Linnaeus, 1758	Turdus merula Linnaeus, 1758	1	44	212	729	9322	2490714	null	2490719	2490719	2490719	Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	null	Turdus merula	Turdus merula Linnaeus, 1758	Turdus merula Linnaeus, 1758	1	44	212	729	5290	2490714	null	2490719	2490719	2490719
12517	Plantae	null	null	null	Asteraceae	null	null	null	null	null	Sonchus asper (L.) Hill	null	null	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Sonchus	null	Sonchus asper	Sonchus asper Hill	Sonchus asper Hill	6	7707728	220	414	3065	3105646	null	3105782	3105782	3105782	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Sonchus	null	Sonchus asper	Sonchus asper (L.) Hill	Sonchus asper (L.) Hill	6	7707728	220	414	3065	3105646	null	3105782	3105782	3105782
1055	Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Diplotaxis	tenuifolia	null	Species	null	Diplotaxis tenuifolia	null	(L.) DC.	Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Diplotaxis	null	Diplotaxis tenuifolia	Diplotaxis tenuifolia DC.	Diplotaxis tenuifolia DC.	6	7707728	220	7225535	3112	3051461	null	5376426	5376426	5376426	Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Diplotaxis	null	Diplotaxis tenuifolia	Diplotaxis tenuifolia (L.) DC.	Diplotaxis tenuifolia (L.) DC.	6	7707728	220	7225535	3112	3051461	null	5376426	5376426	5376426
2510	Plantae	Tracheophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Valeriana	sambucifolia	salina	Subspecies	null	Valeriana sambucifolia subsp. salina	null	(Pleijel) Nordh.	Plantae	Tracheophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Valeriana	null	Valeriana officinalis	Valeriana sambucifolia subsp. salina (Pleijel) Nordh.	Valeriana officinalis L.	6	7707728	220	946	6710	2888741	null	2888763	7556136	2888763	Plantae	Tracheophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Valeriana	null	Valeriana sambucifolia	Valeriana sambucifolia subsp. salina (Pleijel) Nordh.	Valeriana sambucifolia subsp. salina (Pleijel) Nordh.	6	7707728	220	946	6710	2888741	null	8063871	7556136	7556136
2115	Plantae	Tracheophyta	Magnoliopsida	Oxalidales	Oxalidaceae	Oxalis	stricta	null	Species	null	Oxalis stricta	null	L.	Plantae	Tracheophyta	Magnoliopsida	Oxalidales	Oxalidaceae	Oxalis	null	null	Oxalis L.	Oxalis L.	6	7707728	220	7224021	6697	2891642	null	null	2891642	2891642	Plantae	Tracheophyta	Magnoliopsida	Oxalidales	Oxalidaceae	Oxalis	null	Oxalis corniculata	Oxalis stricta L.	Oxalis corniculata L.	6	7707728	220	7224021	6697	2891642	null	8427624	9823072	8427624
1745	null	null	null	null	null	null	null	null	null	null	Platycnemis acutipennis Selys, 1841	null	null	Animalia	Arthropoda	Insecta	Odonata	Platycnemididae	Platycnemis	null	Platycnemis acutipennis	Platycnemis acutipennis Selys, 1841	Platycnemis acutipennis Selys, 1841	1	54	216	789	9402	8235578	null	1423891	1423891	1423891	Animalia	Arthropoda	Insecta	Odonata	Platycnemididae	Platycnemis	null	Platycnemis acutipennis	Platycnemis acutipennis Selys-Longchamps, 1841	Platycnemis acutipennis Selys-Longchamps, 1841	1	54	216	789	9402	8235578	null	1423891	1423891	1423891
1544	null	null	null	null	null	Lycopersicon	null	null	null	null	Lycopersicon esculentum Mill. var. esculentum	null	null	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Lycopersicon	null	Lycopersicon esculentum	Lycopersicon esculentum subsp. esculentum	Lycopersicon esculentum subsp. esculentum	6	7707728	220	1176	7717	2932923	null	9608998	7138546	7138546	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Lycopersicon	null	Lycopersicon esculentum	Lycopersicon esculentum subsp. esculentum	Lycopersicon esculentum subsp. esculentum	6	7707728	220	1176	7717	8197160	null	9608998	7138546	7138546
3763	null	null	null	null	Sphaeriidae	Pisidium	null	null	null	null	Pisidium sp.	null	null	Animalia	Mollusca	Bivalvia	Venerida	Sphaeriidae	Pisidium	null	null	Pisidium Pfeiffer, 1821	Pisidium Pfeiffer, 1821	1	52	137	9310756	3247675	2286678	null	null	2286678	2286678	Animalia	Mollusca	Bivalvia	Sphaeriida	Sphaeriidae	Pisidium	null	null	Pisidium Pfeiffer, 1821	Pisidium Pfeiffer, 1821	1	52	137	10518636	3247675	2286678	null	null	2286678	2286678
3112	Plantae	null	null	null	null	null	null	null	Species	null	Malva neglecta	null	Wallr.	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Malva	null	Malva neglecta	Malva neglecta Wallr	Malva neglecta Wallr	6	7707728	220	941	6685	3152364	null	3152373	3152373	3152373	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Malva	null	Malva neglecta	Malva neglecta Wallr.	Malva neglecta Wallr.	6	7707728	220	941	6685	3152364	null	3152373	3152373	3152373
1518	Plantae	Charophyta	Equisetopsida	Santalales	Santalaceae	Choretrum	null	null	species	null	Choretrum candollei	null	null	Plantae	Tracheophyta	Magnoliopsida	Santalales	Santalaceae	Choretrum	null	Choretrum candollei	Choretrum candollei F.Muell. ex Benth.	Choretrum candollei F.Muell. ex Benth.	6	7707728	220	934	6661	7265223	null	3788860	3788860	3788860	Plantae	Tracheophyta	Magnoliopsida	Santalales	Santalaceae	Choretrum	null	Choretrum candollei	Choretrum candollei Benth.	Choretrum candollei Benth.	6	7707728	220	934	6661	7265223	null	3788860	3788860	3788860
2645	Animalia	Chordata	Aves	null	null	null	null	null	null	null	Monticola solitarius	null	null	Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Monticola	null	Monticola solitarius	Monticola solitarius (Linnaeus, 1758)	Monticola solitarius (Linnaeus, 1758)	1	44	212	729	9322	2490948	null	2490955	2490955	2490955	Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Monticola	null	Monticola solitarius	Monticola solitarius (Linnaeus, 1758)	Monticola solitarius (Linnaeus, 1758)	1	44	212	729	9322	8156917	null	2490955	2490955	2490955
3504	Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	infuscatus	null	null	null	Turdus infuscatus	null	null	Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Turdus	null	Turdus infuscatus	Turdus infuscatus (Lafresnaye, 1844)	Turdus infuscatus (Lafresnaye, 1844)	1	44	212	729	9322	2490714	null	2490786	2490786	2490786	Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	null	Turdus infuscatus	Turdus infuscatus (Lafresnaye, 1844)	Turdus infuscatus (Lafresnaye, 1844)	1	44	212	729	5290	2490714	null	2490786	2490786	2490786
8337	Plantae	null	null	null	Brassicaceae	null	null	null	null	null	Rorippa islandica agg.	null	null	Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Rorippa	null	Rorippa islandica	Rorippa islandica (Oeder) Borbás	Rorippa islandica (Oeder) Borbás	6	7707728	220	7225535	3112	3053118	null	3053144	3053144	3053144	Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Rorippa	null	Rorippa islandica	Rorippa islandica (Murray) Borbas	Rorippa islandica (Murray) Borbas	6	7707728	220	7225535	3112	3053118	null	3053144	3053144	3053144
2515	null	null	null	null	null	null	null	null	null	null	Rosalia alpina (Linnaeus, 1758)	null	null	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Rosalia	null	Rosalia alpina	Rosalia alpina (Linné, 1758)	Rosalia alpina (Linné, 1758)	1	54	216	1470	5602	1159831	null	7569075	7569075	7569075	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Rosalia	null	Rosalia alpina	Rosalia alpina (Linnaeus, 1758)	Rosalia alpina (Linnaeus, 1758)	1	54	216	1470	5602	1159831	null	7569075	7569075	7569075
1981	null	null	null	null	null	Paradrina	null	null	null	null	Paradrina clavipalpis (Scopoli, 1763)	null	null	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Paradrina	null	Paradrina clavipalpis	Paradrina clavipalpis Scopoli, 1763	Paradrina clavipalpis Scopoli, 1763	1	54	216	797	7015	1759232	null	1759295	1759295	1759295	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Paradrina	null	Paradrina clavipalpis	Paradrina clavipalpis Scopoli, 1763	Paradrina clavipalpis Scopoli, 1763	1	54	216	797	7015	10416610	null	1759295	1759295	1759295
3124	Animalia	null	Aves	null	null	null	null	null	null	null	Anser caerulescens	null	null	Animalia	Chordata	Aves	Anseriformes	Anatidae	Chen	null	Chen caerulescens	Anser caerulescens (Linnaeus, 1758)	Chen caerulescens Linnaeus, 1758	1	44	212	1108	2986	2498159	null	2498165	2498167	2498165	Animalia	Chordata	Aves	Anseriformes	Anatidae	Chen	null	Chen caerulescens	Anser caerulescens (Linnaeus, 1758)	Chen caerulescens (Linnaeus, 1758)	1	44	212	1108	2986	2498159	null	2498165	2498167	2498165
16944	Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Stomiopera	flava	null	null	null	Stomiopera flava	null	null	Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Lichenostomus	null	Lichenostomus flavus	Stomiopera flava (Gould, 1843)	Lichenostomus flavus (Gould, 1843)	1	44	212	729	9319	2486879	null	2486899	8141498	2486899	Animalia	Chordata	Aves	Passeriformes	Meliphagidae	Stomiopera	null	Stomiopera flava	Stomiopera flava	Stomiopera flava	1	44	212	729	9319	4845396	null	8141498	8141498	8141498
2279	Fungi	Ascomycota	Lecanoromycetes	Pertusariales	Ochrolechiaceae	Varicellaria	null	null	species	null	Varicellaria lactea	null	null	Fungi	Ascomycota	Lecanoromycetes	Pertusariales	Pertusariaceae	Pertusaria	null	Pertusaria lactea	Varicellaria lactea (L.) I.Schmitt & Lumbsch	Pertusaria lactea (L.) Arnold	5	95	180	1051	4113	2599923	null	7250804	8610350	7250804	Fungi	Ascomycota	Lecanoromycetes	Pertusariales	Ochrolechiaceae	Varicellaria	null	Varicellaria lactea	Varicellaria lactea (L.) I.Schmitt & Lumbsch	Varicellaria lactea (L.) I.Schmitt & Lumbsch	5	95	180	1051	4114	3269466	null	8610350	8610350	8610350
8724	Plantae	null	null	null	null	null	null	null	null	null	Senecio erucifolius L.	null	null	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Jacobaea	null	Jacobaea erucifolia	Senecio erucifolius L.	Jacobaea erucifolia subsp. erucifolia	6	7707728	220	414	3065	7678064	null	5388630	3107737	7222768	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Jacobaea	null	Jacobaea erucifolia	Senecio erucifolius L.	Jacobaea erucifolia subsp. erucifolia	6	7707728	220	414	3065	5388594	null	10331794	3107737	7222768
1244	Plantae	Charophyta	Equisetopsida	Psilotales	Psilotaceae	Psilotum	null	null	species	null	Psilotum nudum	null	null	Plantae	Tracheophyta	Psilotopsida	Psilotales	Psilotaceae	Psilotum	null	Psilotum nudum	Psilotum nudum (L.) P.Beauv.	Psilotum nudum (L.) P.Beauv.	6	7707728	7219203	931	6630	2688173	null	2688176	2688176	2688176	Plantae	Tracheophyta	Polypodiopsida	Psilotales	Psilotaceae	Psilotum	null	Psilotum nudum	Psilotum nudum (L.) P.Beauv.	Psilotum nudum (L.) P.Beauv.	6	7707728	7228684	931	6630	2688173	null	2688176	2688176	2688176
1386	null	Arthropoda	Insecta	Diptera	Bibionidae	Bibio	null	null	null	null	Bibio xanthopus (BOLD:AAG6649)	null	null	Animalia	Arthropoda	Insecta	Diptera	Therevidae	Bibio	null	Bibio xanthopus	Bibio xanthopus Wiedemann, 1828	Bibio xanthopus Wiedemann, 1828	1	54	216	811	3517	1543369	null	1591023	1591023	1591023	Animalia	Arthropoda	Insecta	Diptera	Bibionidae	Bibio	null	Bibio xanthopus	Bibio xanthopus Wiedemann, 1828	Bibio xanthopus Wiedemann, 1828	1	54	216	811	7281	1543369	null	1591023	1591023	1591023
2243	null	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	null	null	genus	null	Haemophilus	null	null	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	null	null	Haemophilus Winslow & al., 1917	Haemophilus Winslow & al., 1917	3	111	362	1472	9536	3219815	null	null	3219815	3219815	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	null	null	Haemophilus Winslow et al., 1917	Haemophilus Winslow et al., 1917	3	111	362	1472	9536	3219815	null	null	3219815	3219815
1129	Animalia	Chordata	Reptilia	Squamata	Anguidae	Ophisaurus	null	null	subspecies	null	Ophisaurus attenuatus attenuatus	null	null	Animalia	Chordata	Reptilia	Squamata	Anguidae	Ophisaurus	null	Ophisaurus attenuatus	Ophisaurus attenuatus attenuatus	Ophisaurus attenuatus attenuatus	1	44	358	715	9198	3237846	null	5226648	9679936	9679936	Animalia	Chordata	Reptilia	Squamata	Anguidae	Ophisaurus	null	Ophisaurus attenuatus	Ophisaurus attenuatus attenuatus	Ophisaurus attenuatus attenuatus	1	44	358	715	9198	3237846	null	5226648	10645192	10645192
1103	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	malicorius	null	Species	null	Cortinarius malicorius	null	Fr.	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	null	Cortinarius malicorius	Cortinarius malicorius Fr.	Cortinarius malicorius Fr.	5	34	186	1499	4172	2524960	null	2528800	2528800	2528800	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	null	Cortinarius malicorius	Cortinarius malicorius Fr.	Cortinarius malicorius Fr.	5	34	186	1499	4172	10541676	null	2528800	2528800	2528800
1329	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Pericallis	malvifolia	malvifolia	subspecies	null	Pericallis malvifolia (LHér.) B. Nord. subsp. malvifolia	null	null	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Pericallis	null	Pericallis malvifolia	Pericallis malvifolia subsp. malvifolia	Pericallis malvifolia subsp. malvifolia	6	7707728	220	414	3065	7588621	null	3087444	5831402	5831402	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Pericallis	null	Pericallis malvifolia	Pericallis malvifolia subsp. malvifolia	Pericallis malvifolia subsp. malvifolia	6	7707728	220	414	3065	3087408	null	3087444	5831402	5831402
17368	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Matricaria	discoidea	null	Species	null	Matricaria discoidea	null	DC.	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Matricaria	null	Matricaria discoidea	Matricaria discoidea DC.	Matricaria discoidea DC.	6	7707728	220	414	3065	7639949	null	3103791	3103791	3103791	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Matricaria	null	Matricaria discoidea	Matricaria discoidea DC.	Matricaria discoidea DC.	6	7707728	220	414	3065	3103757	null	3103791	3103791	3103791
1061	Plantae	null	Equisetopsida	Poales	Poaceae	Elytrigia	null	null	null	null	Elytrigia atherica (Link) Kerguélen ex Carreras, 1986	null	null	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Elymus	null	Elymus athericus	Elytrigia atherica (Link) Carreras Mart.	Elymus athericus (Link) Kerguélen	6	7707728	196	1369	3073	5290243	null	8766300	8283399	8766300	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Elymus	null	Elymus athericus	Elytrigia atherica (Link) Carreras Mart.	Elymus athericus (Link) Kerguélen	6	7707728	196	1369	3073	10628802	null	8766300	8283399	8766300
1137	null	null	null	null	null	Acanthiza	pusilla	null	null	null	Acanthiza pusilla samueli	null	null	Animalia	Chordata	Aves	Passeriformes	Acanthizidae	Acanthiza	null	Acanthiza pusilla	Acanthiza pusilla samueli Mathews, 1913	Acanthiza pusilla samueli Mathews, 1913	1	44	212	729	3241751	2486569	null	5230402	9100517	9100517	Animalia	Chordata	Aves	Passeriformes	Acanthizidae	Acanthiza	null	Acanthiza pusilla	Acanthiza pusilla (Shaw, 1790)	Acanthiza pusilla (Shaw, 1790)	1	44	212	729	3241751	2486569	null	5230402	5230402	5230402
1280	Animalia	null	null	null	Pentatomidae	null	null	null	species	null	Peribalus strictus	null	null	Animalia	Arthropoda	Insecta	Hemiptera	Pentatomidae	Holcostethus	null	Holcostethus strictus	Peribalus strictus (Fabricius, 1803)	Holcostethus strictus (Fabricius, 1803)	1	54	216	809	9650	2079189	null	6096794	4485782	6096794	Animalia	Arthropoda	Insecta	Hemiptera	Pentatomidae	Holcostethus	null	Holcostethus strictus	Peribalus strictus (Fabricius, 1803)	Holcostethus strictus (Fabricius, 1803)	1	54	216	809	9650	10176964	null	6096794	4485782	6096794
