Count	Verbatim_kingdom	Verbatim_phylum	Verbatim_class	Verbatim_order	Verbatim_family	Verbatim_genus	Verbatim_species	Verbatim_infra	Verbatim_rank	Verbatim_verbatimRank	Verbatim_scientificName	Verbatim_generic	Verbatim_author	Current_kingdom	Current_phylum	Current_klass	Current_order	Current_family	Current_genus	Current_subGenus	Current_species	Current_scientificName	Current_acceptedScientificName	Current_kingdomKey	Current_phylumKey	Current_classKey	Current_orderKey	Current_familyKey	Current_genusKey	Current_subGenusKey	Current_speciesKey	Current_taxonKey	Current_acceptedTaxonKey	Proposed_kingdom	Proposed_phylum	Proposed_klass	Proposed_order	Proposed_family	Proposed_genus	Proposed_subGenus	Proposed_species	Proposed_scientificName	Proposed_acceptedScientificName	Proposed_kingdomKey	Proposed_phylumKey	Proposed_classKey	Proposed_orderKey	Proposed_familyKey	Proposed_genusKey	Proposed_subGenusKey	Proposed_speciesKey	Proposed_taxonKey	Proposed_acceptedTaxonKey
1532	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Cyrtoquedius	null	null	null	null	Cyrtoquedius	null	null	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Quedius	null	null	Cyrtoquedius Bernhauer, 1917	Quedius Stephens, 1829	1	54	216	1470	7854	4290501	null	null	4761694	4290501	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Cyrtoquedius	null	null	Cyrtoquedius	Cyrtoquedius	1	54	216	1470	7854	4761694	null	null	4761694	4761694
2143	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Rutpela	maculata	null	Species	null	Rutpela maculata	null	(Poda, 1761)	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Rutpela	null	Rutpela maculata	Rutpela maculata (Poda, 1761)	Rutpela maculata (Poda, 1761)	1	54	216	1470	5602	1161648	null	4458886	4458886	4458886	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Rutpela	null	Rutpela maculata	Rutpela maculata (Poda von Neuhaus, 1761), 2019	Rutpela maculata (Poda von Neuhaus, 1761), 2019	1	54	216	1470	5602	1161648	null	4458886	4458886	4458886
2553	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes	extricatus	null	null	null	Eleodes extricatus	null	Say, 1824	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes	null	Eleodes extricatus	Eleodes extricatus Say, 1823	Eleodes extricatus Say, 1823	1	54	216	1470	7857	4724278	null	9800161	9800161	9800161	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes	null	Eleodes extricata	Eleodes extricata (Say, 1824)	Eleodes extricata (Say, 1824)	1	54	216	1470	7857	4724278	null	7690407	7690407	7690407
1289	Animalia	null	Insecta	null	null	null	null	null	species	null	Noctua comes	null	null	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Noctua	null	Noctua comes	Noctua comes Hubner, 1813	Noctua comes Hubner, 1813	1	54	216	797	7015	1789671	null	1789730	1789730	1789730	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Noctua	null	Noctua comes	Noctua comes Hübner, 1813	Noctua comes Hübner, 1813	1	54	216	797	7015	1789671	null	1789730	1789730	1789730
1246	null	null	null	null	null	null	null	null	null	null	Philaenus spumarius Linnaeus, (1758)	null	null	Animalia	Arthropoda	Insecta	Hemiptera	Aphrophoridae	Philaenus	null	Philaenus spumarius	Philaenus spumarius (Linné, 1758)	Philaenus spumarius (Linné, 1758)	1	54	216	809	3764	2015986	null	2016038	2016038	2016038	Animalia	Arthropoda	Insecta	Hemiptera	Aphrophoridae	Philaenus	null	Philaenus spumarius	Philaenus spumarius (Linnaeus, 1758)	Philaenus spumarius (Linnaeus, 1758)	1	54	216	809	3764	2015986	null	2016038	2016038	2016038
2107	null	Arthropoda	Insecta	Orthoptera	Tettigoniidae	null	null	null	null	null	Metrioptera (Metrioptera) brachyptera (Linnaeus, 1761)	null	null	Animalia	Arthropoda	Insecta	Orthoptera	Tettigoniidae	Metrioptera	null	Metrioptera brachyptera	Metrioptera brachyptera (Linnaeus, 1761)	Metrioptera brachyptera (Linnaeus, 1761)	1	54	216	1458	3991	1685533	null	1685536	1685536	1685536	Animalia	Arthropoda	Insecta	Phasmida	Pseudophasmatidae	Pseudophasma	null	Pseudophasma brachypterum	Metrioptera brachyptera (Linnaeus, 1761)	Pseudophasma brachypterum (Linnaeus, 1763)	1	54	216	1460	7515	8708834	null	5050381	1685536	5050381
1067	Animalia	Arthropoda	Insecta	Coleoptera	Leiodidae	Anisotoma	castanea	null	Species	null	Anisotoma castanea	null	(Herbst, 1792)	Animalia	Arthropoda	Insecta	Coleoptera	Leiodesidae	Anisotoma	null	Anisotoma castanea	Anisotoma castanea (Herbst, 1792)	Anisotoma castanea (Herbst, 1792)	1	54	216	1470	9544026	7632152	null	7388071	7388071	7388071	Animalia	Arthropoda	Insecta	Coleoptera	Leiodidae	Anisotoma	null	Anisotoma castanea	Anisotoma castanea (Herbst, 1791)	Anisotoma castanea (Herbst, 1791)	1	54	216	1470	4738	7632152	null	7388071	7388071	7388071
1253	Animalia	Arthropoda	Insecta	Plecoptera	Leuctridae	Leuctra	fusca	null	Species	null	Leuctra fusca	null	(Linnaeus, 1758)	Animalia	Arthropoda	Insecta	Plecoptera	Leuctridae	Leuctra	null	Leuctra fusca	Leuctra fusca (Linnaeus, 1758)	Leuctra fusca (Linnaeus, 1758)	1	54	216	787	2998	2001760	null	2001954	2001954	2001954	Animalia	Arthropoda	Insecta	Plecoptera	Leuctridae	Leuctra	null	Leuctra fusca	Leuctra fusca (Linnaeus, 1758)	Leuctra fusca (Linnaeus, 1758)	1	54	216	787	2998	10214186	null	2001954	2001954	2001954
1208	Animalia	Arthropoda	Insecta	Coleoptera	Latridiidae	Corticarina	null	null	species	null	Corticarina minuta	null	null	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Hylesinus	null	Hylesinus varius	Corticarina minuta (Fabricius, 1792)	Hylesinus varius (Fabricius & J.C., 1775)	1	54	216	1470	4239	1239036	null	1239137	4450799	1239137	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Hylesinus	null	Hylesinus varius	Corticarina minuta (Fabricius, 1792)	Hylesinus varius Fabricius & J.C., 1801	1	54	216	1470	4239	1239036	null	1239137	4450799	1239137
1461	Animalia	null	Insecta	Lepidoptera	null	null	null	null	species	null	Spilarctia lutea	null	null	Animalia	Arthropoda	Insecta	Lepidoptera	Erebidae	Spilosoma	null	Spilarctia lutea	Spilarctia lutea (Hufnagel, 1766)	Spilarctia lutea (Hufnagel, 1766)	1	54	216	797	4532185	9146182	null	8000103	8000103	8000103	Animalia	Arthropoda	Insecta	Lepidoptera	Erebidae	Spilosoma	null	Spilosoma lutea	Spilarctia lutea (Hufnagel, 1766)	Spilosoma lutea (Hufnagel, 1766)	1	54	216	797	4532185	9146182	null	1811789	8000103	1811789
1312	null	null	null	null	null	null	null	null	Species	null	Leuctra inermis	null	Kempny, 1899	Animalia	Arthropoda	Insecta	Plecoptera	Leuctridae	Leuctra	null	Leuctra inermis	Leuctra inermis Kempny, 1899	Leuctra inermis Kempny, 1899	1	54	216	787	2998	2001760	null	2001864	2001864	2001864	Animalia	Arthropoda	Insecta	Plecoptera	Leuctridae	Leuctra	null	Leuctra inermis	Leuctra inermis Kempny, 1899	Leuctra inermis Kempny, 1899	1	54	216	787	2998	10214186	null	2001864	2001864	2001864
2224	null	null	null	null	Perlodidae	Diura	nanseni	null	null	null	Diura nanseni (Kempny, 1900)	null	(Kempny, 1900)	Animalia	Arthropoda	Insecta	Plecoptera	Perlodidae	Diura	null	Diura nanseni	Diura nanseni (Kempny, 1900)	Diura nanseni (Kempny, 1900)	1	54	216	787	2996	5986713	null	5986715	5986715	5986715	Animalia	Arthropoda	Insecta	Plecoptera	Perlodidae	Diura	null	Diura nanseni	Diura nanseni (Kempny, 1900)	Diura nanseni (Kempny, 1900)	1	54	216	787	2996	8899219	null	5986715	5986715	5986715
1197	Animalia	null	Insecta	Lepidoptera	null	null	null	null	species	null	Arctia plantaginis	null	null	Animalia	Arthropoda	Insecta	Lepidoptera	Erebidae	Arctia	null	null	Arctia Schrank, 1802	Arctia Schrank, 1802	1	54	216	797	4532185	5115807	null	null	5115807	5115807	Animalia	Arthropoda	Insecta	Lepidoptera	Erebidae	Parasemia	null	Parasemia plantaginis	Arctia plantaginis (Linnaeus, 1758)	Parasemia plantaginis (Linnaeus, 1758)	1	54	216	797	4532185	1808720	null	1808752	10651572	1808752
1024	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Anaglyptus	null	null	species	null	Anaglyptus mysticus	null	null	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Anaglyptus	null	Anaglyptus mysticus	Anaglyptus mysticus (Linné, 1758)	Anaglyptus mysticus (Linné, 1758)	1	54	216	1470	5602	1160390	null	8054788	8054788	8054788	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Anaglyptus	null	Anaglyptus mysticus	Anaglyptus mysticus (Linnaeus, 1758)	Anaglyptus mysticus (Linnaeus, 1758)	1	54	216	1470	5602	1160390	null	8054788	8054788	8054788
4871	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Rutpela	null	null	species	null	Rutpela maculata	null	null	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Rutpela	null	Rutpela maculata	Rutpela maculata (Poda, 1761)	Rutpela maculata (Poda, 1761)	1	54	216	1470	5602	1161648	null	4458886	4458886	4458886	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Rutpela	null	Rutpela maculata	Rutpela maculata (Poda von Neuhaus, 1761), 2019	Rutpela maculata (Poda von Neuhaus, 1761), 2019	1	54	216	1470	5602	1161648	null	4458886	4458886	4458886
13701	Animalia	Arthropoda	Insecta	Coleoptera	Hydrophilidae	Anacaena	null	null	species	null	Anacaena globulus	null	null	Animalia	Arthropoda	Insecta	Coleoptera	Hydrophilidae	Anacaena	null	Anacaena globulus	Anacaena globulus (Paykull, 1798)	Anacaena globulus (Paykull, 1798)	1	54	216	1470	7830	1034062	null	1034063	1034063	1034063	Animalia	Arthropoda	Insecta	Coleoptera	Hydrophilidae	Anacaena	null	Anacaena globula	Anacaena globula (Paykull, 1798)	Anacaena globula (Paykull, 1798)	1	54	216	1470	7830	1034062	null	1034063	1034063	1034063
1336	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Coccinella	null	null	species	null	Coccinella transversalis	null	null	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Coccinella	null	Coccinella transversalis	Coccinella transversalis Fabricius, 1781	Coccinella transversalis Fabricius, 1781	1	54	216	1470	7782	1043502	null	5809749	5809749	5809749	Animalia	Arthropoda	Insecta	Coleoptera	Hydrophilidae	Coccinella	null	Coccinella transversalis	Coccinella transversalis Fabricius, 1781	Coccinella transversalis Fabricius, 1781	1	54	216	1470	7830	1043502	null	5809749	5809749	5809749
1167	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Stenocorus	meridianus	null	Species	null	Stenocorus meridianus	null	(Linnaeus, 1758)	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Stenocorus	null	Stenocorus meridianus	Stenocorus meridianus (Linné, 1758)	Stenocorus meridianus (Linné, 1758)	1	54	216	1470	5602	8013738	null	8323161	8323161	8323161	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Stenocorus	null	Stenocorus meridianus	Stenocorus meridianus (Linnaeus, 1758)	Stenocorus meridianus (Linnaeus, 1758)	1	54	216	1470	5602	8013738	null	8323161	8323161	8323161
1426	null	null	null	null	null	Leuctra	null	null	null	null	Leuctra albida Kempny, 1899	null	null	Animalia	Arthropoda	Insecta	Plecoptera	Leuctridae	Leuctra	null	Leuctra albida	Leuctra albida Kempny, 1899	Leuctra albida Kempny, 1899	1	54	216	787	2998	2001760	null	2001871	2001871	2001871	Animalia	Arthropoda	Insecta	Plecoptera	Leuctridae	Leuctra	null	Leuctra albida	Leuctra albida Kempny, 1899	Leuctra albida Kempny, 1899	1	54	216	787	2998	10214186	null	2001871	2001871	2001871
6187	Animalia	Arthropoda	Hexapoda	Hymenoptera	Ichneumonidae	null	null	null	null	null	Cryptinae	null	null	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	null	null	null	Ichneumonidae	Ichneumonidae	1	54	216	1457	3512	null	null	null	3512	3512	Animalia	null	null	null	null	Cryptina	null	null	Cryptina	Cryptina	1	null	null	null	null	8380203	null	null	8380203	8380203
1255	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Tachinus	rufipes	null	Species	null	Tachinus rufipes	null	(Linnaeus, 1758)	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Tachinus	null	Tachinus rufipes	Tachinus rufipes Linnaeus, 1758	Tachinus rufipes Linnaeus, 1758	1	54	216	1470	7854	9174844	null	7204257	7204257	7204257	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Tachinus	null	Tachinus rufipes	Tachinus rufipes (Linnaeus, 1758)	Tachinus rufipes (Linnaeus, 1758)	1	54	216	1470	7854	9174844	null	7204257	7204257	7204257
1495	Animalia	null	null	null	Miridae	null	null	null	species	null	Harpocera thoracica	null	null	Animalia	Arthropoda	Insecta	Hemiptera	Miridae	Harpocera	null	Harpocera thoracica	Harpocera thoracica (Fallén, 1807)	Harpocera thoracica (Fallén, 1807)	1	54	216	809	4319	4488226	null	4488227	4488227	4488227	Animalia	Arthropoda	Insecta	Hemiptera	Miridae	Harpocera	null	Harpocera thoracica	Harpocera thoracica (Fallen, 1807)	Harpocera thoracica (Fallen, 1807)	1	54	216	809	4319	4488226	null	4488227	4488227	4488227
1749	Animalia	Arthropoda	Insecta	Coleoptera	Hydrophilidae	Helochares	null	null	species	null	Helochares punctatus	null	null	Animalia	Arthropoda	Insecta	Coleoptera	Hydrophilidae	Helochares	null	Helochares punctatus	Helochares punctatus Sharp, 1869	Helochares punctatus Sharp, 1869	1	54	216	1470	7830	1034296	null	4433842	4433842	4433842	Animalia	Arthropoda	Insecta	Coleoptera	Hydrophilidae	Helochares	null	Helochares punctatus	Helochares punctatus (Sharp, 1869)	Helochares punctatus (Sharp, 1869)	1	54	216	1470	7830	1034296	null	4433842	4433842	4433842
1754	Animalia	null	null	null	Coccinellidae	null	null	null	species	null	Coccinella undecimpunctata	null	null	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Coccinella	null	Coccinella undecimpunctata	Coccinella undecimpunctata Linnaeus, 1758	Coccinella undecimpunctata Linnaeus, 1758	1	54	216	1470	7782	1043502	null	4990195	4990195	4990195	Animalia	Arthropoda	Insecta	Coleoptera	Hydrophilidae	Coccinella	null	Coccinella undecimpunctata	Coccinella undecimpunctata Linnaeus, 1758	Coccinella undecimpunctata Linnaeus, 1758	1	54	216	1470	7830	1043502	null	4990195	4990195	4990195
1783	null	null	null	null	null	null	null	null	null	null	Salpingus ruficollis (Linnaeus, 1760)	null	null	Animalia	Arthropoda	Insecta	Coleoptera	Salpingidae	Salpingus	null	Salpingus ruficollis	Salpingus ruficollis (Linnaeus, 1761)	Salpingus ruficollis (Linnaeus, 1761)	1	54	216	1470	7848	1185987	null	4456183	4456183	4456183	Animalia	Arthropoda	Insecta	Coleoptera	Salpingidae	Salpingus	null	Salpingus ruficollis	Salpingus ruficollis (Linnaeus, 1761)	Salpingus ruficollis (Linnaeus, 1761)	1	54	216	1470	7848	10446880	null	4456183	4456183	4456183
3959	null	Arthropoda	Insecta	Hemiptera	Aphididae	Macrosiphum	euphorbiae	null	null	null	Macrosiphum euphorbiae Thomas, 1878	null	Thomas, 1878	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Macrosiphum	null	Macrosiphum euphorbiae	Macrosiphum euphorbiae (Thomas & C., 1878)	Macrosiphum euphorbiae (Thomas & C., 1878)	1	54	216	809	3042	2077641	null	2077747	2077747	2077747	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Macrosiphum	null	Macrosiphum euphorbiae	Macrosiphum euphorbiae (C.Thomas, 1878)	Macrosiphum euphorbiae (C.Thomas, 1878)	1	54	216	809	3042	2077641	null	2077747	2077747	2077747
4393	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Stictoleptura	maculicornis	null	Species	null	Stictoleptura maculicornis	null	(De Geer, 1775)	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Paracorymbia	null	Paracorymbia maculicornis	Stictoleptura maculicornis Brin, Brustel & Valladares, 2006	Paracorymbia maculicornis (Degeer, 1775)	1	54	216	1470	5602	1143479	null	8210670	1144020	8210670	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Paracorymbia	null	Paracorymbia maculicornis	Stictoleptura maculicornis Brustel, Berger & Cocquempot, 2003	Paracorymbia maculicornis (Degeer, 1775)	1	54	216	1470	5602	1143479	null	8210670	1144020	8210670
1817	Animalia	Arthropoda	Insecta	Diptera	Tipulidae	Tipula	null	null	species	null	Tipula lunata	null	null	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Tipula	null	Tipula lunata	Tipula lunata Linnaeus, 1758	Tipula lunata Linnaeus, 1758	1	54	216	811	3346	1446543	null	1505339	1505339	1505339	Animalia	Arthropoda	Insecta	Diptera	Tipulidae	Tipula	null	Tipula lunata	Tipula lunata Linnaeus, 1758	Tipula lunata Linnaeus, 1758	1	54	216	811	7634	1446543	null	1505339	1505339	1505339
1431	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Eristalis	null	null	species	null	Eristalis horticola	null	null	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Musca	null	Musca horticola	Eristalis horticola (De Geer, 1776)	Musca horticola De Geer, 1776	1	54	216	811	6920	8097933	null	7732464	6098381	7732464	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Eristalis	null	Eristalis lineata	Eristalis horticola	Eristalis lineata (Harris, 1776)	1	54	216	811	6920	1491190	null	7834133	6098381	7834133
1073	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Quedius	xanthopus	null	null	null	Quedius xanthopus	null	Erichson, 1839	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Quedius	null	Quedius xanthopus	Quedius xanthopus Erichson, 1839	Quedius xanthopus Erichson, 1839	1	54	216	1470	7854	4290501	null	4436499	4436499	4436499	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Quedius	null	Quedius xanthopus	Quedius xanthopus Erichson, 1839	Quedius xanthopus Erichson, 1839	1	54	216	1470	7854	7846742	null	4436499	4436499	4436499
2769	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Temnoplectron	null	null	species	null	Temnoplectron politulum	null	null	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Temnoplectron	null	Temnoplectron politulum	Temnoplectron politulum Macleay, 1887	Temnoplectron politulum Macleay, 1887	1	54	216	1470	5840	1087758	null	1087761	1087761	1087761	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Temnoplectron	null	Temnoplectron politulum	Temnoplectron politulum MacLeay, 1887	Temnoplectron politulum MacLeay, 1887	1	54	216	1470	5840	1087758	null	1087761	1087761	1087761
1804	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Fountainea	eurypyle	confusa	subspecies	null	Fountainea eurypyle subsp. confusa	null	null	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Fountainea	null	null	Fountainea Rydon, 1971	Fountainea Rydon, 1971	1	54	216	797	7017	1895258	null	null	1895258	1895258	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Fountainea	null	Fountainea eurypyle	Fountainea eurypyle	Fountainea eurypyle	1	54	216	797	7017	1895258	null	9106122	9106122	9106122
1766	Animalia	null	null	null	Gomphidae	null	null	null	species	null	Gomphus flavipes	null	null	Animalia	Arthropoda	Insecta	Odonata	Gomphidae	Gomphus	null	Gomphus pulchellus	Gomphus flavipes Selys, 1837	Gomphus pulchellus Selys, 1840	1	54	216	789	4486	1426461	null	5051947	5051950	5051947	Animalia	Arthropoda	Insecta	Odonata	Gomphidae	Gomphus	null	Gomphus pulchellus	Gomphus flavipes Selys, 1837	Gomphus pulchellus Selys-Longchamps, 1840	1	54	216	789	4486	1426461	null	5051947	5051950	5051947
1471	Animalia	Arthropoda	Insecta	Lepidoptera	Papilionidae	Parnassius	clodius	claudianus	subspecies	null	Parnassius clodius claudianusParnassius clodius claudianus Stichel, 1907	null	Stichel	Animalia	Arthropoda	Insecta	Lepidoptera	Papilionidae	Parnassius	null	Parnassius clodius	Parnassius clodius claudianus Stichel, 1907	Parnassius clodius Ménétriès, 1855	1	54	216	797	9417	1938238	null	1938446	6235577	1938446	Animalia	Arthropoda	Insecta	Lepidoptera	Papilionidae	Parnassius	null	Parnassius clodius	Parnassius clodius claudianus Stichel, 1907	Parnassius clodius Ménétriés, 1855	1	54	216	797	9417	1938238	null	1938446	6235577	1938446
1229	null	null	null	null	null	null	null	null	null	null	Pissodes castaneus (De Geer, 1775)	null	null	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Pissodes	null	Pissodes castaneus	Pissodes castaneus (DeGeer & C., 1775)	Pissodes castaneus (DeGeer & C., 1775)	1	54	216	1470	4239	1222961	null	1223020	1223020	1223020	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Pissodes	null	Pissodes castaneus	Pissodes castaneus (C.DeGeer, 1775)	Pissodes castaneus (C.DeGeer, 1775)	1	54	216	1470	4239	1222961	null	1223020	1223020	1223020
1474	null	null	null	null	null	null	null	null	null	null	Eurysternus caribaeus (Herbst, 1789)	null	null	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Eurysternus	null	Eurysternus caribaeus	Eurysternus caribaeus (Herbst, 1789)	Eurysternus caribaeus (Herbst, 1789)	1	54	216	1470	5840	1093143	null	4997972	4997972	4997972	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Eurysternus	null	Eurysternus caribaeus	Eurysternus caribaeus (Herbst, 1789)	Eurysternus caribaeus (Herbst, 1789)	1	54	216	1470	4239	1093143	null	4997972	4997972	4997972
1495	Animalia	Arthropoda	Insecta	Diptera	Tipulidae	Tipula	null	null	species	null	Tipula unca	null	null	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Tipula	null	Tipula unca	Tipula unca Wiedemann, 1817	Tipula unca Wiedemann, 1817	1	54	216	811	3346	1446543	null	1506304	1506304	1506304	Animalia	Arthropoda	Insecta	Diptera	Tipulidae	Tipula	null	Tipula unca	Tipula unca Wiedemann, 1817	Tipula unca Wiedemann, 1817	1	54	216	811	7634	1446543	null	1506304	1506304	1506304
2867	Animalia	Arthropoda	Insecta	Diptera	Tachinidae	Tachina	null	null	species	null	Tachina fera	null	null	Animalia	Arthropoda	Insecta	Diptera	Rhinophoridae	Tachina	null	Tachina fera	Tachina fera (Linnaeus, 1761)	Tachina fera (Linnaeus, 1761)	1	54	216	811	5589	1470805	null	5978844	5978844	5978844	Animalia	Arthropoda	Insecta	Diptera	Tachinidae	Tachina	null	Tachina fera	Tachina fera (Linnaeus, 1761)	Tachina fera (Linnaeus, 1761)	1	54	216	811	6918	1470805	null	5978844	5978844	5978844
1452	null	null	null	null	null	null	null	null	null	null	Prionus coriarius (Linnaeus, 1758)	null	null	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Prionus	null	Prionus coriarius	Prionus coriarius (Linné, 1758)	Prionus coriarius (Linné, 1758)	1	54	216	1470	5602	1097026	null	7887483	7887483	7887483	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Prionus	null	Prionus coriarius	Prionus coriarius (Linnaeus, 1758)	Prionus coriarius (Linnaeus, 1758)	1	54	216	1470	5602	1097026	null	7887483	7887483	7887483
1007	Animalia	Arthropoda	Insecta	Diptera	Sciaridae	Cratyna	longispina	null	species	null	Cratyna longispina (Pettey, 1918)	null	(Pettey, 1918)	Animalia	Arthropoda	Insecta	Diptera	Sciaridae	Bradysia	null	Bradysia longispina	Cratyna longispina (Pettey, 1918)	Bradysia longispina (Pettey, 1918)	1	54	216	811	3525	1488203	null	1488206	8162147	1488206	Animalia	Arthropoda	Insecta	Diptera	Sciaridae	Cratyna	null	Cratyna tuberculata	Cratyna longispina (Pettey, 1918)	Cratyna tuberculata (Tuomikoski, 1960)	1	54	216	811	3525	1487339	null	4520885	8162147	4520885
